0.563165,0.388325
0.566856,0.291753
0.518477,0.329298
0.556306,0.403752
0.493972,0.299084
0.486744,0.356704
0.546737,0.285931
0.535383,0.296805
0.485683,0.376589
0.518405,0.410393
0.527666,0.410656
0.586866,0.294614
0.564305,0.29831
0.556833,0.397478
0.599423,0.305464
0.607014,0.295024
0.498958,0.300012
0.515431,0.401614
0.530177,0.356856
0.519942,0.366738
0.579684,0.28294
0.575174,0.294284
0.527773,0.33627
0.470576,0.368691
0.474334,0.402696
0.522591,0.376575
0.474782,0.31684
0.562318,0.382777
0.499131,0.40947
0.550592,0.371278
0.556964,0.327463
0.536589,0.356414
0.550618,0.290368
0.627612,0.272974
0.564689,0.357506
0.501925,0.29217
0.590375,0.342203
0.545465,0.29769
0.538591,0.294512
0.532099,0.394888
0.535645,0.394414
0.50939,0.306713
0.474374,0.337162
0.511886,0.351936
0.502813,0.270914
0.527796,0.412005
0.616785,0.297913
0.471972,0.389013
0.558889,0.394981
0.476692,0.323261
0.488963,0.386008
0.589867,0.293523
0.528025,0.319651
0.531067,0.291856
0.601249,0.386306
0.486205,0.382108
0.61305,0.348455
0.572135,0.352356
0.606407,0.33625
0.525204,0.324244
0.535021,0.39396
0.573803,0.30029
0.500135,0.412181
0.629732,0.31197
0.498451,0.284467
0.618943,0.395066
0.497526,0.40407
0.489959,0.408634
0.563979,0.396941
0.503162,0.353294
0.591951,0.418047
0.569254,0.272675
0.599725,0.322782
0.56171,0.28811
0.611972,0.343923
0.585543,0.348109
0.580632,0.361896
0.473592,0.283267
0.528822,0.340061
0.47191,0.30885
0.518622,0.291468
0.583574,0.290504
0.508822,0.388851
0.500604,0.323877
0.513215,0.354835
0.582418,0.329843
0.507807,0.4125
0.594396,0.40687
0.552926,0.363442
0.605736,0.275343
0.611098,0.365617
0.603921,0.326277
0.549764,0.321204
0.480812,0.273911
0.470871,0.406251
0.504917,0.341706
0.520916,0.365798
0.529499,0.286669
0.618875,0.314879
0.567572,0.344181
