0.607689, 0.321338, 0.528334
0.472079, 0.337088, 0.56606
0.528247, 0.431838, 0.485133
0.496717, 0.397481, 0.537493
0.594518, 0.339778, 0.490455
0.576203, 0.424521, 0.540452
0.553551, 0.405859, 0.500399
0.572618, 0.451978, 0.54418
0.557583, 0.377034, 0.429259
0.532261, 0.394489, 0.480233
0.515143, 0.40144, 0.475215
0.484088, 0.355968, 0.454107
0.613617, 0.308567, 0.472575
0.484193, 0.4243, 0.564754
0.50316, 0.393324, 0.551116
0.529183, 0.344653, 0.578416
0.616748, 0.422685, 0.486224
0.58069, 0.378579, 0.454129
0.587788, 0.448462, 0.452425
0.557024, 0.384761, 0.474248
0.522973, 0.451726, 0.52694
0.584527, 0.332741, 0.426783
0.591863, 0.439347, 0.513006
0.557067, 0.331147, 0.519239
0.611036, 0.322492, 0.521141
0.479857, 0.344622, 0.434967
0.624246, 0.349561, 0.561896
0.571671, 0.400865, 0.439789
0.59317, 0.401265, 0.517113
0.556658, 0.447295, 0.458181
0.55003, 0.43892, 0.464951
0.498931, 0.354738, 0.53146
0.560072, 0.442284, 0.562672
0.618067, 0.318102, 0.583868
0.601266, 0.351424, 0.543249
0.560443, 0.425566, 0.572723
0.579143, 0.431649, 0.49526
0.512207, 0.369894, 0.574166
0.493388, 0.44112, 0.538649
0.626787, 0.448109, 0.531752
0.568148, 0.34281, 0.427144
0.501863, 0.357844, 0.454941
0.575586, 0.332618, 0.430138
0.607486, 0.315986, 0.549598
0.580176, 0.311595, 0.459433
0.6144, 0.44917, 0.562096
0.507724, 0.378248, 0.554133
0.599339, 0.367948, 0.558769
0.480638, 0.405334, 0.457523
0.491857, 0.36787, 0.558527
0.409769, 0.612842, 0.469561
0.379958, 0.6022, 0.562639
0.390922, 0.575965, 0.541947
0.391308, 0.61422, 0.492342
0.519027, 0.595968, 0.497193
0.526993, 0.536672, 0.429742
0.532474, 0.553144, 0.462667
0.389411, 0.573195, 0.451143
0.499542, 0.625014, 0.432327
0.407797, 0.507878, 0.542049
0.454149, 0.619541, 0.459945
0.441185, 0.595618, 0.568681
0.449727, 0.552745, 0.45742
0.429815, 0.539633, 0.566576
0.391082, 0.600576, 0.548131
0.449794, 0.589203, 0.510614
0.455914, 0.619701, 0.587654
0.460196, 0.592776, 0.516982
0.51522, 0.535633, 0.47556
0.39665, 0.654433, 0.555406
0.512169, 0.514167, 0.565746
0.494611, 0.55678, 0.518145
0.478412, 0.570494, 0.468612
0.497972, 0.551104, 0.444854
0.407829, 0.544589, 0.575676
0.404518, 0.622873, 0.577422
0.506841, 0.632232, 0.546986
0.507014, 0.518495, 0.559176
0.38596, 0.629545, 0.518128
0.473254, 0.553941, 0.444743
0.386955, 0.545501, 0.557342
0.38916, 0.552575, 0.506832
0.429033, 0.598416, 0.536241
0.430269, 0.535036, 0.579193
0.501801, 0.583474, 0.464357
0.3933, 0.646671, 0.571973
0.509534, 0.580095, 0.43178
0.441201, 0.556179, 0.466691
0.532418, 0.555969, 0.427405
0.392448, 0.542212, 0.459758
0.399038, 0.645672, 0.463214
0.421733, 0.580295, 0.433099
0.524181, 0.521181, 0.490809
0.44071, 0.57983, 0.537094
0.53511, 0.553664, 0.470912
0.457548, 0.636446, 0.519129
0.528821, 0.513346, 0.492857
0.467295, 0.501421, 0.574334
0.48373, 0.606159, 0.517948
0.409685, 0.608832, 0.54427
0.605514, 0.722366, 0.513677
0.6244, 0.80627, 0.46008
0.523213, 0.845895, 0.452243
0.50603, 0.742591, 0.455784
0.533507, 0.844238, 0.49204
0.582826, 0.779586, 0.561151
0.507111, 0.706944, 0.486214
0.564787, 0.852616, 0.469671
0.541048, 0.701646, 0.434659
0.512272, 0.692433, 0.584915
0.588929, 0.737661, 0.576356
0.555706, 0.851291, 0.538995
0.504363, 0.737856, 0.544869
0.544732, 0.801678, 0.547283
0.528139, 0.7177, 0.437985
0.626475, 0.747221, 0.523199
0.62618, 0.801822, 0.577342
0.603764, 0.807158, 0.444366
0.628209, 0.844834, 0.591271
0.52804, 0.795886, 0.538984
0.605554, 0.793885, 0.518897
0.604935, 0.812865, 0.5389
0.600763, 0.808426, 0.468826
0.551593, 0.792069, 0.566099
0.554827, 0.800011, 0.431334
0.527403, 0.778372, 0.533653
0.522724, 0.779986, 0.517421
0.481296, 0.783523, 0.455514
0.62716, 0.79235, 0.465068
0.497958, 0.829195, 0.583966
0.600674, 0.797603, 0.529518
0.495026, 0.828718, 0.523918
0.588317, 0.817548, 0.432143
0.589279, 0.804482, 0.483001
0.581286, 0.826055, 0.535564
0.550306, 0.735191, 0.500096
0.62454, 0.845994, 0.446741
0.485783, 0.824583, 0.459112
0.597634, 0.773671, 0.571722
0.505832, 0.845103, 0.522619
0.507198, 0.777939, 0.445219
0.539843, 0.739794, 0.427666
0.640961, 0.848151, 0.533315
0.610084, 0.765223, 0.579274
0.543626, 0.737975, 0.510195
0.615708, 0.77353, 0.544212
0.610453, 0.747892, 0.547784
0.522631, 0.786063, 0.430097
0.634631, 0.764014, 0.517742
0.541913, 0.807887, 0.524534
